X,Y,SMEDBOEscolas_municipaisOBJECTID,SMEDBOEscolas_municipaiscod_SMA,SMEDBOEscolas_municipaisDESIGNACAO,SMEDBOEscolas_municipaisChave,SMEDBOEscolas_municipaiscod_INEP,SMEDBOEscolas_municipaisNome_Escola,SMEDBOEscolas_municipaisendereco,SMEDBOEscolas_municipaiscod_Bairro,SMEDBOEscolas_municipaisBairro,SMEDBOEscolas_municipaisCRE,SMEDBOEscolas_municipaiscod_atividade,SMEDBOEscolas_municipaistelefones,SMEDBOEscolas_municipaisflg_valida,SMEDBOEscolas_municipaisOBS,SMEDBOEscolas_municipaislink_cartela,SMEDBOEscolas_municipaisano_criacao,SMEDBOEscolas_municipaisflg_ativa,SMEDBOEscolas_municipaisData_Inc,SMEDBOEscolas_municipaisData_Atv_Conv,SMEDBOEscolas_municipaisData_Desatv_Conv,SMEDBOEscolas_municipaisData_Atv,SMEDBOEscolas_municipaisData_Desatv,SMEDBOEscolas_municipaisTP_status_RioUrbe,SMEDBOEscolas_municipaisCod_RioUrbe,SMEDBOEscolas_municipaiscod_conveniada,SMEDBOEscolas_municipaisGlobalID,SMEDBOEscolas_municipaisFlag_Escola_Amanha,SMEDBOEscolas_municipaisFlg_UPP,SMEDBOEscolas_municipaisFlg_Gestao,SMEDBOEscolas_municipaisLink_Foto,SMEDBOEscolas_municipaisFlg_saude_escola,SMEDBOEscolas_municipaisData_Inauguracao,SMEDBOEscolas_municipaisDesignacao_num,SMEDBOEscolas_municipaisNome_abrev,SMEDBOEscolas_municipaisCod_microarea,SMEDBODados_Unidades_escolaresOBJECTID,SMEDBODados_Unidades_escolaresCRE,SMEDBODados_Unidades_escolaresDESIGNACAO,SMEDBODados_Unidades_escolaresNome_Escola,SMEDBODados_Unidades_escolaresGlobalID,SMEDBODados_Unidades_escolaresTurmasCreche,SMEDBODados_Unidades_escolaresTurmasPreEscola,SMEDBODados_Unidades_escolaresTurmasCA,SMEDBODados_Unidades_escolaresTurmasPrimario,SMEDBODados_Unidades_escolaresTurmasGinasio,SMEDBODados_Unidades_escolaresTurmasCe,SMEDBODados_Unidades_escolaresTurmasProjetos,SMEDBODados_Unidades_escolaresTurmasPeja,SMEDBODados_Unidades_escolaresSalasAula,SMEDBODados_Unidades_escolaresTurmasEI,SMEDBODados_Unidades_escolaresDesigna
-43.700209565086382,-22.936559391646867,445,011175,1019011,11175,33085099,Escola Municipal Ronald de Carvalho,"Estr. Victor Dumas, 1.696  ",149,Santa Cruz,10,1,3395-1385,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11175&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{C8C691C2-47B5-458B-8D9E-2AF7406D9DA4},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/1019011.jpg,1,,1019011,EM Ronald de Carvalho,10.11,1059,10,1019011,Escola Municipal Ronald de Carvalho,{E5B77FAF-74AD-4237-9B7E-1D5E753ABF59},0,2,10,6,0,0,0,0,8,2,1019011
-43.689200508652945,-22.923105046671225,446,011174,1019010,11174,33084785,Escola Municipal José de Mello,"Praça da Legalidade, S/Nº  ",149,Santa Cruz,10,1,3395-1325,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11174&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{C0A3A7F8-965B-4BEE-A0D5-D729C2CEB8BF},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/1019010.jpg,1,,1019010,EM José de Mello,10.11,1058,10,1019010,Escola Municipal José de Mello,{4171056B-AD43-49D9-B104-218EE673B2A0},0,4,8,4,0,0,0,0,8,4,1019010
-43.71394764260021,-22.89554427407214,447,011214,1019050,11214,33085080,Escola Municipal Roberto Coelho,"Rua Biotina, 21 - Conj. Reta do Rio Grande",149,Santa Cruz,10,1,3395-3035,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11214&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{4EEF28A7-EB32-47E6-BF40-6CE8BE01D91F},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/1019050.jpg,1,,1019050,EM Roberto Coelho,10.8,1098,10,1019050,Escola Municipal Roberto Coelho,{2CC13BA5-7DF1-40CF-8EA1-C3998FE35746},0,2,4,2,0,1,0,0,6,2,1019050
-43.34257854553897,-22.938165421381523,449,011454,0716027,11454,33077673,Escola Municipal 25 de Abril,"Rua Mamoré, 78  ",120,Freguesia (Jacarepaguá),07,1,3392-3975,S,Segundo a Diretora a localozação está correta,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11454&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{946BAA09-25D9-4FE5-AFA1-8AF4F49F3581},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0716027.jpg,0,,716027,EM 25 de Abril,7.7,413,07,0716027,Escola Municipal 25 de Abril,{8A69887D-41DB-4DEA-8B69-B345182E5769},0,0,0,8,16,2,0,0,18,0,0716027
-43.351129602327568,-22.932529840522935,450,011456,0716029,11456,33078378,Escola Municipal Virgilio Várzea,"Rua José Silva, 155  ",121,Pechincha,07,1,3392-0952,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11456&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{3F54F9FA-7A61-442B-896A-6BA695B49AE8},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0716029.jpg,0,,716029,EM Virgilio Várzea,7.6,415,07,0716029,Escola Municipal Virgilio Várzea,{8FDC4B0D-9AED-4792-9BE0-8EDA44CA81C8},0,4,9,4,0,0,1,0,9,4,0716029
-43.360376770730845,-22.941555066189864,451,011457,0716030,11457,33078050,Escola Municipal Juliano Moreira,"Rua Ministro Gabriel de Piza, 544  ",121,Pechincha,07,1,2445-3905,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11457&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{AE35C057-5D42-4AEF-B327-D6D485CE2DF4},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0716030.jpg,0,,716030,EM Juliano Moreira,7.14,416,07,0716030,Escola Municipal Juliano Moreira,{530BC64E-1745-47D7-82B6-A59E03F14DD0},0,0,0,5,11,0,0,0,11,0,0716030
-43.35457349355768,-22.923539806191211,452,011458,0716031,11458,33077924,Escola Municipal General João Mendonça Lima,"Rua Alberto Pasqualine, 455  ",121,Pechincha,07,1,3392-2163,S,A localização da escola está correta. Ratificação feita pela diretora.,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11458&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{F3A294D4-A5D2-4243-B503-46223BB2C0D6},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0716031.jpg,0,,716031,EM Gal. João Mendonça Lima,7.6,417,07,0716031,Escola Municipal General João Mendonça Lima,{FA6CAE99-809F-437F-B7B8-8C40556AB233},0,0,4,8,13,0,0,0,14,0,0716031
-43.32956140866812,-22.973200416130513,453,011460,0716033,11460,33078327,Escola Municipal Rio das Pedras,"Rua Eng. Sousa Filho, S/Nº  ",115,Jacarepagua,07,1,2447-7318,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11460&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{E6E7D076-3A1C-45E9-9D9C-6C0E65B7336E},1,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0716033.jpg,1,2012-12-31T00:00:00.000Z,716033,EM Rio das Pedras,7.22,419,07,0716033,Escola Municipal Rio das Pedras,{9F699ADF-86D9-49A1-872B-A8D9D5D82D7D},0,0,0,0,29,0,0,0,17,0,0716033
-43.384373991263651,-22.943762005816009,454,011631,0716036,11631,33078084,Escola Municipal Lincoln Bicalho Roque,"Rua Iperó, S/Nº  ",119,Curicica,07,1,3342-9931,S,Segundo a diretora as informações estão corretas.,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11631&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{30A87724-0A8D-4A58-8ABC-31A5A8BEB1E5},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0716036.jpg,0,,716036,EM Lincoln Bicalho Roque,7.11,422,07,0716036,Escola Municipal Lincoln Bicalho Roque,{C9783C42-60FB-4C68-8D22-33AFE5217761},0,0,13,7,0,0,0,0,10,0,0716036
-43.364401574025045,-22.937438516501771,455,011652,0716053,11652,33078262,Escola Municipal Professora Dyla Sylvia de Sá,"Rua Alm. Paulo Moreira da Silva, 299  ",122,Taquara,07,1,2445-7531,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11652&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{DF86FB83-A850-4A4A-A283-1EBEBC28173C},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0716053.jpg,0,,716053,EM Profª  Dyla Sylvia de Sá,7.14,621,07,0716053,Escola Municipal Professora Dyla Sylvia de Sá,{12F1CAFD-8E6B-4BAB-B459-011F9A5899A0},0,3,6,5,7,0,0,0,14,3,0716053
-43.368382746085146,-22.93611531038621,456,011635,0716039,11635,33078386,Escola Municipal Vítor Meireles,"Rua Joaquim Inácio Filho, 29  ",122,Taquara,07,1,2445-2135,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11635&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{2CAB5927-7260-4B6D-9D82-AEE9BC1DD5BB},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0716039.jpg,0,,716039,EM Vítor Meireles,7.13,425,07,0716039,Escola Municipal Vítor Meireles,{FE031B80-DC5C-470B-B7B7-1F2234DC35D2},0,4,7,6,0,2,0,22,16,4,0716039
-43.316018909042022,-22.825405913151339,457,010932,0514021,10932,33074607,Escola Municipal Nun' Álvares Pereira,"Rua Beira Alta, S/Nº - Q. 4 Iapc",76,Irajá,05,1,3373-1548,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10932&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{8675A9DD-539F-49D7-BDD0-695A834A2172},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0514021.jpg,0,,514021,EM Nun' Álvares Pereira,5.3,550,05,0514021,Escola Municipal Nun' Álvares Pereira,{1877E6CD-6B55-422C-9B83-9673215FF425},0,0,0,3,12,0,0,0,9,0,0514021
-43.384044877473784,-22.924442140414289,458,011636,0716040,11636,33077860,Escola Municipal Eunice Weaver,"Rua da Tribuna, 47  ",122,Taquara,07,1,2446-6995,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11636&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{70EE7A75-58A7-4323-909A-EC56CDD4019E},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0716040.jpg,0,,716040,EM Eunice Weaver,7.10,426,07,0716040,Escola Municipal Eunice Weaver,{15FA4FC1-BE50-476E-8023-65D24E09C7E5},0,0,0,5,15,0,0,0,16,0,0716040
-43.371469501730424,-22.922345881725981,459,011637,0716041,11637,33077746,Escola Municipal Barão da Taquara,"Av. Nelson Cardoso, 1.221  ",122,Taquara,07,1,2423-3326,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11637&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{0CAA8A7E-3115-4A62-9FEB-BF61754670B0},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0716041.jpg,0,,716041,EM Barão da Taquara,7.5,427,07,0716041,Escola Municipal Barão da Taquara,{588A99A7-9F40-451A-90CC-41A11915BAF9},0,0,0,7,16,0,0,0,14,0,0716041
-43.372353290381874,-22.929184761645761,460,011645,0716047,11645,33077940,Escola Municipal Governador Carlos Lacerda,"Rua Nacional, 320  ",122,Taquara,07,1,2445-3165,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11645&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{4E434346-9F78-4B21-9D9F-88D387BB0AC8},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0716047.jpg,0,,716047,EM Governador Carlos Lacerda,7.13,433,07,0716047,Escola Municipal Governador Carlos Lacerda,{D152E8C8-DA31-471E-BAEB-03DCF088B6FF},0,0,0,0,16,0,0,0,12,0,0716047
-43.371949598819988,-22.913503404481247,461,011654,0716055,11654,33078106,Escola Municipal Maestro Lorenzo Fernandes,"Rua São Calixto, 179  ",123,Tanque,07,1,2423-1808,S,Segundo a diretora as informações estão corretas,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11654&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{02A96A68-917D-41E7-8B68-78F98528AAB8},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0716055.jpg,0,,716055,EM Maestro Lorenzo Fernandes,7.5,623,07,0716055,Escola Municipal Maestro Lorenzo Fernandes,{F92D068B-B3F5-424E-822A-60C914867345},0,5,13,0,0,0,0,0,9,5,0716055
-43.371682515751843,-22.913200641180705,462,011655,0716056,11655,33078203,Escola Municipal Noel Nutels,"Rua São Calixto, 509  ",123,Tanque,07,1,2423-1631,S,Segundo as informações estão corretas,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11655&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{6997BA1C-A846-4EFF-83CF-D80D23487A60},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0716056.jpg,0,,716056,EM Noel Nutels,7.5,624,07,0716056,Escola Municipal Noel Nutels,{88544E39-6EFC-4190-B397-82E8495ED603},0,0,0,10,11,0,0,0,15,0,0716056
-43.386817600707637,-22.917675334643484,463,011641,0716045,11641,33077916,Escola Municipal General Carlos Caetano Miragaya,"Rua Salinópolis, 155  ",122,Taquara,07,1,2440-2519,S,As informações estão corretas,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11641&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{67412D16-1036-4346-93B2-6E772CBDF21E},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0716045.jpg,0,,716045,EM Gal. Carlos Caetano Miragaya,7.10,431,07,0716045,Escola Municipal General Carlos Caetano Miragaya,{6234AF4D-A43E-4D3D-B4E8-40B2B707A250},0,0,0,5,13,0,0,0,13,0,0716045
-43.36547117468659,-22.931884033660523,464,011643,0716046,11643,33078270,Escola Municipal Professora Felicidade de Moura Castro,"Rua Moacir Campos, S/Nº  ",122,Taquara,07,1,3392-7105,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11643&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{84B59AFC-3513-47AC-ABCE-6DEEB6D0C190},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0716046.jpg,0,,716046,EM Profª  Felicidade de Moura Castro,7.5,432,07,0716046,Escola Municipal Professora Felicidade de Moura Castro,{BBE8447F-51AE-4087-998E-36D8142B9B41},0,0,0,7,12,0,0,0,14,0,0716046
-43.311134516238937,-22.987392268018038,466,011704,0724001,11704,33087857,Escola Municipal Lopes Trovão,"Estr. do Pica Pau, 96  ",127,Itanhangá,07,1,2493-1955,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11704&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{4F2F0E0C-5279-436E-8177-FEBAF903EBD2},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0724001.jpg,0,,724001,EM Lopes Trovão,7.24,675,07,0724001,Escola Municipal Lopes Trovão,{6F77E2D4-7758-4712-BDFF-88580982D027},0,4,10,0,0,0,0,0,7,4,0724001
-43.302766592734727,-23.013043746191958,467,011705,0724002,11705,33087792,Escola Municipal Almeida Garret,"Av. Gal. Guedes da Fontoura, 470  ",128,Barra da Tijuca,07,1,2493-0452,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11705&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{46ED51CC-4309-4D78-9AA2-B8E872792D92},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0724002.jpg,0,,724002,EM Almeida Garret,7.30,676,07,0724002,Escola Municipal Almeida Garret,{E735C577-C2EE-4924-8270-847A9B82E2D8},0,4,10,6,0,0,0,0,11,4,0724002
-43.340729363001259,-23.003208124243873,468,011708,0724005,11708,33087920,Escola Municipal República da Colômbia,"Rua Rosalina Brand, 200 - Riviera",128,Barra da Tijuca,07,1,2439-1334,S,Segundo a diretora as informações estão corretas.,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11708&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{752F32F5-F243-49CD-9B81-5FDF7A90F0C9},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0724005.jpg,0,,724005,EM Repúb. da Colômbia,7.30,679,07,0724005,Escola Municipal República da Colômbia,{37A18EDE-0D25-4075-8AA4-74A2F5128493},0,2,9,5,0,4,0,0,27,2,0724005
-43.327859927303969,-23.010886367780444,469,011711,0724007,11711,33087830,Escola Municipal Golda Meir,"Av. Lúcio Costa, 3.300 - Barramares",128,Barra da Tijuca,07,1,2491-4019,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11711&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{FE27B94F-FF7A-427A-83B2-FEE725E57082},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0724007.jpg,0,,724007,EM Golda Meir,7.30,681,07,0724007,Escola Municipal Golda Meir,{01C44D97-8B86-4ECF-9182-10B0AEDA74DB},0,6,14,11,0,0,0,0,16,6,0724007
-43.32117839535529,-23.009497791711556,470,011712,0724008,11712,33087814,Escola Municipal Dom Pedro I,"Pça. Soldado Geraldo Cruz, 50  ",128,Barra da Tijuca,07,1,2494-2281,S,Segundo  o diretor as informações estão corretas.,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11712&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{2FE39116-67A5-4BE8-BF1F-E260F5544E25},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0724008.jpg,0,,724008,EM Dom Pedro I,7.30,682,07,0724008,Escola Municipal Dom Pedro I,{D884E071-99A6-4140-9367-20E2FE2F1220},0,0,0,6,18,0,0,0,12,0,0724008
-43.427919271051188,-23.007587682284914,471,011714,0724010,11714,33087822,Escola Municipal Frederico Trotta,"Rua Prof. Fausto Moreira, 200  ",128,Barra da Tijuca,07,1,2498-3934,S,SEGUNDO A DIRETORA  ADJUNTA CAROLINA  A LOCALIZAÇÃO ESTÁ CORRETA,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11714&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{91743EE0-C545-4C6F-AF92-96DD5F515531},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0724010.jpg,0,,724010,EM Frederico Trotta,7.30,684,07,0724010,Escola Municipal Frederico Trotta,{45C0E3ED-84B3-4051-9473-8289612CAC77},0,0,0,7,15,2,0,1,12,0,0724010
-43.480305645089636,-23.019776089398011,472,011692,0724024,11692,33087890,Escola Municipal Professor Carlos Delgado de Carvalho,"Rua Senador Rui Carneiro, 5  ",132,Recreio dos Bandeirantes,07,1,2490-2102,S,A escola tem laboratório de informática.,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11692&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{24AE6137-1392-4985-BC3B-11FDBA8BD308},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0724024.jpg,1,,724024,EM Prof° Carlos Delgado de Carvalho,7.28,697,07,0724024,Escola Municipal Professor Carlos Delgado de Carvalho,{2DF52254-B2C9-4955-82F9-54FAAF4EDA1F},0,4,12,0,0,0,0,0,9,4,0724024
-43.372465959233963,-22.846549395717862,474,011395,0622022,11395,33087342,Escola Municipal Rose Klabin,"Rua Reginópolis, 135  ",106,Guadalupe,06,1,3456-3721,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11395&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{9A360B9F-962F-4271-A304-46D59EFCF5EA},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0622022.jpg,1,,622022,EM Rose Klabin,6.16,318,06,0622022,Escola Municipal Rose Klabin,{1D68A87A-2C3E-42B6-A147-97E430C0CB53},0,0,0,4,12,0,3,10,13,0,0622022
-43.692331935211442,-22.923064934213933,476,011183,1019019,11183,33084688,Escola Municipal Fernando de Azevedo,"Rua das Palmeiras Imperiais, S/Nº",149,Santa Cruz,10,1,3395-1525,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11183&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{20B42FA1-8464-4A97-9CA1-210085CD8086},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/1019019.jpg,1,,1019019,EM Fernando de Azevedo,10.11,1067,10,1019019,Escola Municipal Fernando de Azevedo,{05CE54E1-57EE-4C17-B882-9FFFFC7E73E3},0,0,0,6,20,0,0,0,17,0,1019019
-43.655483364183461,-22.922356724009862,477,011180,1019016,11180,33084580,Escola Municipal Aldebarã,"Av. Antares - Rua X, S/Nº ",149,Santa Cruz,10,1,3395-1985,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11180&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{B25A7C1C-0895-4ACD-970A-F7970B4AB356},1,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/1019016.jpg,1,,1019016,EM Aldebarã,10.14,1064,10,1019016,Escola Municipal Aldebarã,{3A864535-C79D-46E0-B9EE-E20D44A497AA},0,0,0,9,9,0,0,0,16,0,1019016
-43.661595435628215,-22.921613649392217,478,011181,1019017,11181,33084890,Escola Municipal Otelo de Souza Reis,"Av. Antares, S/Nº  ",149,Santa Cruz,10,1,3395-1815,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11181&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{21485DB0-5179-4045-A858-5BDA3824EF4A},1,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/1019017.jpg,1,,1019017,EM Otelo de Souza Reis,10.14,1065,10,1019017,Escola Municipal Otelo de Souza Reis,{21F46D98-3F22-472F-B4CA-355EF3849B82},0,8,13,5,0,0,0,0,17,8,1019017
-43.197810497362298,-22.976213808584891,479,010826,0206007,10826,33065675,Escola Municipal Edna Poncioni Ferreira,"Pça. Benedito Cerqueira, S/Nº  ",27,Lagoa,02,1,2287-3245,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10826&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{C8517951-40E8-48D2-ADB1-3B319EFD88E0},0,2,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0206007.jpg,0,,206007,EM Edna Poncioni Ferreira,2.4,1635,02,0206007,Escola Municipal Edna Poncioni Ferreira,{2520E013-7069-4DF4-9981-AA485CDEA258},0,2,6,4,0,0,0,0,7,2,0206007
-43.347925641536477,-22.938849661499557,480,011455,0716028,11455,33078211,Classe em Cooperação Paroquial Nossa Senhora do Loreto,"Ladeira da Freguesia, S/Nº  ",120,Freguesia (Jacarepaguá),07,1,3392-0522,S," A escola fica na Praça N. Senhora do Loreto, próxima ao número 26.",http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11455&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{1BFDD888-0F80-40EC-B454-926B84882652},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0716028.jpg,0,,716028,Clas. em Coop. Paroquial Nossa Senhora do Loreto,7.7,414,07,0716028,Classe em Cooperação Paroquial Nossa Senhora do Loreto,{E6F2825D-B7CB-4C16-B791-312BC1F2AA62},0,0,5,3,0,0,0,0,4,0,0716028
-43.176064618208542,-22.925606294129423,481,010796,0204008,10796,33064210,Escola Municipal Vital Brasil,"Rua Silveira Martins, 80 - Fundos",15,Flamengo,02,1,2558-6174,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10796&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{DE7A6144-2C11-468A-9C1C-700AD937903C},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0204008.jpg,0,,204008,EM Vital Brasil,2.2,1600,02,0204008,Escola Municipal Vital Brasil,{685DBD10-F533-4489-98B4-50F0E55C9F4B},0,2,5,4,0,0,0,2,6,2,0204008
-43.182109138608482,-22.918154207806058,482,011547,0123001,11547,33087490,Escola Municipal Machado de Assis,"Rua Dias de Barros, 50  ",14,Santa Teresa,01,1,2242-8996,S, ,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11547&cmd=load,,1,2012-02-06T14:38:24.000Z,,,2013-01-22T21:15:52.000Z,,0,,,{E1DA9B14-334E-4E90-9C45-FDF440182601},0,0,0,http://portalgeo.rio.rj.gov.br/bcoimagens/Educacao/0123001.jpg,1,,123001,EM Machado de Assis,1.8,1585,01,0123001,Escola Municipal Machado de Assis,{EE8232A2-E8FF-45B2-99C7-4699D206E3B9},0,2,6,3,0,0,0,0,7,2,0123001
